id:ID(Talent-ID),name,profile_path,:LABEL
92808,Gabriel Jarret,/19LMwcgNFfQnmcIkWeb4SVjKNyR.jpg,Talent
7633,Leslie Nielsen,/cZpuTfE1j63tCEXoSL2A7KZjk5d.jpg,Talent
14639,Mel Brooks,/ndFo3LOYNCUghQTK833N1Wtuynr.jpg,Talent
1219,Amy Yasbeck,/c7WOXDlKE9cwTBjpUtCKFPqnptr.jpg,Talent
12688,Peter MacNicol,/hw4KTj66xh2FupS5sQMeNMNL6lx.jpg,Talent
12812,Lysette Anthony,/yLTijECWVviLdhB03IYkZSJJLcY.jpg,Talent
13640,Harvey Korman,/zXLYvJP3ReKPI6lJr2VuDGupL1j.jpg,Talent
6106,Steven Weber,/ujINzDjLNtELBSUkRHQgExzP4Fb.jpg,Talent
29709,Mark Blankfield,/oAtZrKAA1c8XJLBBfW1oXYYt8jS.jpg,Talent
53570,Megan Cavanagh,/xZML4JXgD7Yd0f19hXhq7bXLXfC.jpg,Talent
170185,Gregg Binkley,/gTmsOFfFqHDcEzeqh3ezcSuk7TB.jpg,Talent
10774,Anne Bancroft,/4VMhut6tvXqXBmMGFRjXbbImAZW.jpg,Talent
16935,Geena Davis,/6b8cRJOItz7yNpYuLCPkl5kv4m2.jpg,Talent
8654,Matthew Modine,/tEQG1Us5IuoKYtufZe6waWtxfeg.jpg,Talent
8924,Frank Langella,/wMlcjLBQouQjE0iceseNTxUF3BF.jpg,Talent
7868,Maury Chaykin,/jhJgkb5P0oAW7QtULjqD2kaN0ez.jpg,Talent
8979,Patrick Malahide,/pv65v8oEhLo0ibCz1K23UCoKMuS.jpg,Talent
16936,Stan Shaw,/2KUPUQQFmc8Zyzf16uaiYmVrNvX.jpg,Talent
16937,Rex Linn,/2ze2PNirf4vle9sWRkSxHgv1iH0.jpg,Talent
13925,Paul Dillon,/6jouXtMcbJ7nTuDNwvaePnqCHTX.jpg,Talent
35769,Christopher Masterson,/gz0GFQmLLjo6Q9Gvf1rKdZd2XhM.jpg,Talent
133771,Jimmie F. Skaggs,,Talent
1166,Harris Yulin,/MCW4IR3mEB6oeRbX9bfeHkZ3qm.jpg,Talent
127166,Carl Chase,/3HLdJB6ZQNi3DK4Ix9FXZ0a67K8.jpg,Talent
1220350,Peter Geeves,,Talent
